customer_id,signup_date,region,acquisition_channel,age,newsletter_opt_in,loyalty_member,support_tickets_12m,avg_satisfaction_score
100433,2024-04-21,North West,Organic,51.0,False,False,1,5.0
100434,2023-09-10,South West,Affiliate,59.0,True,False,0,3.0
100435,2023-08-01,North West,Paid Search,42.0,False,False,2,2.4
100436,2022-08-22,North West,Email,36.0,True,False,1,3.3
100437,2024-04-11,Yorkshire,Paid Search,39.0,False,False,1,5.0
100438,2024-06-07,London,Organic,51.0,False,False,0,2.2
100439,2024-01-02,East of England,Social,,True,True,1,4.4
100440,2023-07-01,Yorkshire,Email,25.0,True,True,0,3.3
100441,2023-07-26,South West,Social,53.0,True,True,1,3.4
100442,2024-01-06,South East,Referral,28.0,True,True,1,3.6
100443,2024-04-01,Yorkshire,Referral,47.0,True,False,2,
100444,2024-05-29,Scotland,Social,18.0,True,True,1,4.1
100445,2025-01-24,South East,Organic,42.0,False,True,1,5.0
100446,2023-01-24,Scotland,Organic,40.0,True,True,1,2.8
100447,2023-09-16,North East,Social,18.0,True,True,0,
100448,2023-08-27,Wales,Social,45.0,True,True,0,4.6
100449,2025-01-24,South East,Organic,27.0,False,True,0,3.1
100450,2023-09-21,Wales,Organic,,False,False,0,5.0
100451,2023-04-14,Yorkshire,Paid Search,36.0,False,True,1,2.4
100452,2024-12-15,London,Paid Search,22.0,False,True,1,4.4
100453,2023-11-06,North East,Organic,27.0,True,False,3,3.8
100454,2023-08-25,Yorkshire,Referral,28.0,False,False,1,4.0
100455,2023-06-09,North East,Email,54.0,False,True,0,
100456,2023-05-21,London,Affiliate,52.0,False,False,0,3.4
100457,2023-12-23,South East,Social,70.0,False,True,0,3.4
100458,2024-11-04,North East,Paid Search,34.0,True,False,0,3.2
100459,2024-01-03,North West,Social,34.0,False,False,3,5.0
100460,2024-01-15,Yorkshire,Referral,43.0,False,False,0,4.4
100461,2024-05-24,East of England,Social,36.0,False,False,1,3.5
100462,2023-05-15,North East,Organic,33.0,False,False,3,4.2
100463,2023-07-19,,Social,42.0,True,True,3,3.3
100464,2023-09-12,South West,Paid Search,50.0,False,True,0,3.2
100465,2024-09-19,South West,Paid Search,18.0,True,False,0,3.9
100466,2024-09-27,South West,Paid Search,34.0,False,False,0,
100467,2023-12-15,Yorkshire,Organic,23.0,False,False,5,1.6
100468,2024-02-25,London,Referral,39.0,False,True,0,
100469,2024-03-03,North West,Paid Search,,False,True,1,4.5
100470,2024-04-29,Yorkshire,Paid Search,56.0,False,False,1,3.7
100471,2024-10-26,Scotland,Email,35.0,True,False,2,4.0
100472,2023-12-12,South East,Referral,42.0,False,True,0,
100473,2024-06-03,East of England,Social,19.0,True,True,1,4.3
100474,2025-01-24,Scotland,Organic,30.0,True,False,0,
100475,2024-01-01,South West,Organic,44.0,True,False,0,5.0
100476,2023-02-14,,Social,23.0,True,True,1,3.7
100477,2023-05-19,West Midlands,Referral,57.0,False,False,1,3.8
100478,2024-09-30,South East,Paid Search,48.0,False,True,2,4.6
100479,2024-03-11,South East,Referral,29.0,True,False,1,3.9
100480,2024-12-26,Yorkshire,Social,22.0,False,False,0,4.6
100481,2024-08-01,West Midlands,Email,32.0,True,False,0,4.7
100482,2024-11-08,South West,Paid Search,29.0,True,True,1,3.0
100483,2024-01-18,East of England,Referral,,True,False,1,3.0
100484,2023-06-24,North West,Social,23.0,True,False,0,3.5
100485,2024-02-21,South West,Organic,38.0,False,True,2,2.4
100486,2023-12-09,Yorkshire,Organic,51.0,False,False,0,5.0
100487,2024-02-07,Wales,Organic,,False,True,0,2.9
100488,2024-03-31,North East,Paid Search,47.0,False,False,0,5.0
100489,2024-10-20,North East,Paid Search,37.0,True,False,0,3.1
100490,2025-01-24,South East,Paid Search,49.0,False,False,0,5.0
100491,2025-01-01,Yorkshire,Organic,31.0,False,False,0,5.0
100492,2023-12-12,London,Social,45.0,True,True,1,2.4
100493,2024-02-07,Wales,Email,43.0,True,True,2,
100494,2025-01-24,South West,Social,59.0,True,False,0,5.0
100495,2024-04-18,NORTH WEST,Paid Search,48.0,True,False,0,4.1
100496,2024-11-17,East of England,Organic,44.0,True,False,0,4.8
100497,2023-06-13,Yorkshire,Social,22.0,False,False,0,4.2
100498,2024-07-20,Yorkshire,Email,34.0,True,True,1,4.8
100499,2023-12-06,Yorkshire,Organic,31.0,False,False,0,5.0
100500,2024-05-20,North East,Affiliate,,True,True,0,3.8
100501,2024-01-09,SOUTH WEST,Email,41.0,True,False,0,3.2
100502,2023-07-08,Scotland,Referral,44.0,False,False,2,
100503,2023-12-29,South West,Social,45.0,True,False,1,2.9
100504,2024-03-17,South East,Organic,57.0,False,False,2,4.6
100505,2024-09-29,North West,Affiliate,47.0,True,True,1,4.1
100506,2024-08-04,South East,Referral,25.0,False,False,0,5.0
100507,2024-08-25,Wales,Referral,44.0,True,True,0,5.0
100508,2024-07-03,London,Referral,49.0,True,False,0,3.5
100509,2023-03-21,Wales,Referral,57.0,True,True,0,3.6
100510,2022-12-08,Wales,Email,39.0,True,True,0,3.4
100511,2024-08-04,North East,Paid Search,39.0,True,False,1,5.0
100512,2023-03-21,South West,Social,55.0,True,True,1,2.8
100513,2023-08-15,Scotland,Social,43.0,False,False,0,4.3
100514,2023-08-07,Wales,Email,20.0,True,False,0,2.7
100515,2023-03-14,North East,Organic,18.0,True,False,1,5.0
100516,2023-12-15,Wales,Social,65.0,True,False,2,4.7
100517,2024-11-03,South West,Affiliate,19.0,False,False,0,3.4
100518,2022-12-06,South West,Organic,,True,False,1,5.0
100519,2025-01-24,East of England,Paid Search,52.0,False,True,2,3.3
100520,2024-03-18,Wales,Email,18.0,True,True,1,3.3
100521,2024-01-09,Scotland,Organic,27.0,True,False,2,2.0
100522,2024-01-15,Yorkshire,Paid Search,25.0,True,False,0,4.6
100523,2024-11-10,Wales,Social,64.0,False,True,2,3.7
100524,2023-02-21,North West,Affiliate,67.0,False,True,0,3.8
100525,2023-07-24,South West,Organic,31.0,True,False,1,3.1
100526,2024-05-10,South East,Organic,49.0,False,False,5,2.2
100527,2023-01-18,Yorkshire,Organic,45.0,True,True,1,2.7
100528,2025-01-24,London,Email,37.0,False,True,3,5.0
100529,2024-02-19,North East,Organic,20.0,True,True,3,
100530,2024-01-06,Wales,Organic,71.0,False,False,2,3.2
100531,2025-01-24,North West,Email,18.0,False,True,0,2.0
100532,2024-03-21,South East,Affiliate,44.0,True,True,0,5.0
100533,2023-11-21,East of England,Organic,,False,False,3,1.8
100534,2024-03-26,North East,Social,54.0,False,True,2,
100535,2023-11-26,West Midlands,Email,52.0,False,False,1,4.4
100536,2024-03-26,North East,Paid Search,28.0,True,True,0,3.8
100537,2023-01-07,Scotland,Email,31.0,False,False,0,3.5
100538,2024-07-18,Scotland,Organic,21.0,True,True,0,4.7
100539,2025-01-24,West Midlands,Paid Search,44.0,False,False,0,5.0
100540,2024-01-05,North West,Paid Search,50.0,True,True,1,4.2
100541,2024-10-10,West Midlands,Paid Search,35.0,False,True,2,5.0
100542,2024-05-14,South East,Email,38.0,False,False,3,2.6
100543,2023-07-17,West Midlands,Social,,False,False,0,2.6
100544,2024-03-18,North West,Email,53.0,False,True,2,3.4
100545,2024-07-09,London,Email,59.0,False,False,2,4.1
100546,2024-07-17,West Midlands,Organic,18.0,False,False,3,4.3
100547,2023-08-16,London,Affiliate,48.0,False,False,2,5.0
100548,2025-01-24,South East,Referral,44.0,True,False,2,4.0
100549,2024-05-23,South West,Organic,25.0,False,False,1,4.7
100550,2024-06-10,London,Email,27.0,True,False,3,3.7
100551,2024-04-23,West Midlands,Email,38.0,False,False,0,5.0
100552,2023-11-11,East of England,Organic,24.0,True,False,1,3.4
100553,2023-06-08,London,Paid Search,31.0,True,True,3,2.6
100554,2023-08-31,South West,Organic,35.0,True,False,1,4.2
100555,2024-01-03,London,Affiliate,48.0,False,False,2,5.0
100556,2022-11-15,London,Email,32.0,True,False,1,3.3
100557,2023-03-22,South East,Email,35.0,True,False,1,3.7
100558,2024-10-13,WALES,Referral,54.0,True,False,1,
100559,2024-09-18,London,Paid Search,18.0,True,False,1,3.1
100560,2023-11-29,London,Affiliate,44.0,True,False,0,3.5
100561,2023-06-01,North East,Social,46.0,True,True,2,3.4
100562,2025-01-24,East of England,Email,,False,False,2,5.0
100563,2024-02-23,Yorkshire,Organic,34.0,False,True,2,4.2
100564,2023-04-13,London,Organic,27.0,False,False,1,3.6
100565,2024-12-04,West Midlands,Organic,,False,False,0,5.0
100566,2024-07-28,Yorkshire,Organic,30.0,True,False,0,5.0
100567,2023-02-18,Yorkshire,Paid Search,26.0,False,True,0,
100568,2024-07-21,Yorkshire,Organic,41.0,False,True,2,3.6
100569,2023-09-29,South East,Social,31.0,False,False,2,4.9
100570,2024-05-09,North East,Referral,55.0,False,True,2,5.0
100571,2024-04-05,South West,Paid Search,38.0,False,False,1,3.7
100572,2024-07-21,North West,Paid Search,56.0,False,False,1,
100573,2025-01-24,North East,Social,47.0,False,False,0,3.6
100574,2024-02-02,West Midlands,Email,36.0,False,False,1,
100575,2024-09-20,South East,Social,55.0,True,False,0,5.0
100576,2023-10-06,Wales,Affiliate,33.0,False,True,1,3.3
100577,2025-01-24,South East,Paid Search,37.0,False,False,2,3.5
100578,2023-09-01,London,Organic,48.0,False,True,2,3.1
100579,2024-03-09,East of England,Referral,44.0,True,False,1,5.0
100580,2023-11-16,North West,Social,32.0,True,False,0,
100581,2024-01-21,South East,Social,21.0,False,True,1,4.3
100582,2023-09-27,South East,Affiliate,41.0,True,False,0,3.8
100583,2024-06-28,South East,Organic,32.0,True,False,1,3.4
100584,2023-09-02,North East,Paid Search,41.0,True,False,5,1.6
100585,2023-07-14,East of England,Paid Search,36.0,True,False,2,4.6
100586,2024-05-05,Wales,Referral,32.0,False,True,1,3.7
100587,2024-04-16,East of England,Referral,38.0,True,False,1,4.4
100588,2024-06-29,Yorkshire,Paid Search,40.0,True,False,0,
100589,2024-02-13,North West,Organic,50.0,False,True,0,2.3
100590,2023-05-27,North East,Social,47.0,False,False,1,2.1
100591,2024-03-01,WALES,Paid Search,68.0,False,False,0,3.8
100592,2023-04-22,Yorkshire,Referral,,True,False,2,2.4
100593,2023-10-02,South East,Organic,32.0,False,False,2,4.1
100594,2022-03-17,South West,Referral,39.0,True,False,1,5.0
100595,2023-12-22,West Midlands,Email,48.0,True,False,0,
100596,2025-01-18,North West,Organic,54.0,True,False,1,3.4
100597,2024-11-27,South West,Email,58.0,True,False,1,3.8
100598,2023-03-18,Wales,Email,28.0,False,False,3,3.0
100599,2024-03-16,East of England,Organic,58.0,True,True,1,5.0
100600,2023-12-11,London,Paid Search,40.0,False,True,1,3.6
100601,2025-01-24,East of England,Referral,29.0,True,False,1,
100602,2023-05-19,North East,Social,38.0,True,True,3,2.9
100603,2024-10-27,East of England,Email,57.0,False,False,1,
100604,2023-06-26,North West,Organic,47.0,False,True,0,4.7
100605,2025-01-24,East of England,Email,25.0,True,False,1,4.0
100606,2022-12-19,North West,Email,25.0,True,True,0,
100607,2022-05-18,Wales,Organic,25.0,True,False,0,4.1
100608,2025-01-24,Wales,Paid Search,31.0,False,True,0,2.9
100609,2023-11-29,Yorkshire,Organic,42.0,True,False,1,5.0
100610,2025-01-24,South East,Email,26.0,False,False,0,4.0
100611,2023-12-08,Scotland,Paid Search,35.0,False,False,1,5.0
100612,2024-06-22,South East,Referral,59.0,True,True,1,3.9
100613,2023-10-24,South West,Paid Search,62.0,True,False,1,4.0
100614,2024-08-01,East of England,Referral,61.0,False,False,2,3.3
100615,2025-01-10,North West,Paid Search,18.0,True,False,0,
100616,2024-07-05,Wales,Email,63.0,True,False,0,4.0
100617,2024-11-07,South West,Social,42.0,False,False,1,
100618,2023-07-26,North East,Social,42.0,True,False,0,3.0
100619,2023-08-23,North West,Affiliate,54.0,False,False,1,3.3
100620,2024-02-22,South East,Paid Search,50.0,False,False,0,2.9
100621,2024-01-20,Scotland,Paid Search,18.0,False,True,0,3.9
100622,2024-02-18,North West,Paid Search,33.0,True,True,2,3.2
100623,2024-06-30,South West,Social,36.0,True,False,1,3.5
100624,2022-10-14,Scotland,Email,24.0,False,False,3,2.1
100625,2023-11-30,East of England,Paid Search,54.0,False,False,0,3.3
100626,2025-01-24,South East,Email,60.0,False,False,1,4.2
100627,2023-07-10,London,Organic,41.0,True,False,0,3.8
100628,2024-05-19,North East,Affiliate,45.0,False,False,1,4.1
100629,2025-01-24,Scotland,Organic,41.0,True,False,3,3.2
100630,2024-05-24,South East,Affiliate,42.0,False,True,2,3.6
100631,2025-01-24,Wales,Social,56.0,True,True,1,4.7
100632,2022-09-14,South East,Affiliate,18.0,True,True,0,2.8
100633,2024-06-14,NORTH EAST,Social,47.0,True,True,1,3.6
100634,2023-06-10,West Midlands,Organic,41.0,True,False,1,2.5
100635,2023-04-27,Scotland,Email,32.0,False,False,1,4.7
100636,2023-10-30,North West,Organic,34.0,True,False,1,
100637,2024-12-01,London,Organic,65.0,False,True,1,4.8
100638,2024-05-20,Scotland,Organic,24.0,False,False,3,
100639,2023-11-06,West Midlands,Referral,39.0,True,False,0,3.3
100640,2025-01-18,Scotland,Email,62.0,False,True,2,4.5
100641,2024-11-30,Scotland,Paid Search,24.0,False,True,1,
100642,2023-10-09,East of England,Referral,35.0,False,False,1,
100643,2024-01-14,London,Organic,42.0,True,True,3,4.0
100644,2023-10-30,West Midlands,Paid Search,46.0,False,False,2,3.8
100645,2023-12-13,Wales,Paid Search,40.0,False,False,1,2.8
100646,2023-05-22,North East,Paid Search,29.0,False,True,0,4.1
100647,2023-12-01,Yorkshire,Social,47.0,False,True,1,3.1
100648,2025-01-24,West Midlands,Paid Search,40.0,True,False,2,
100649,2022-11-06,Scotland,Paid Search,49.0,True,True,1,4.2
100650,2024-03-24,South West,Organic,53.0,False,False,2,4.0
100651,2023-08-20,,Referral,22.0,False,True,0,3.2
100652,2025-01-24,North East,Social,54.0,True,True,1,4.9
100653,2024-02-14,London,Organic,38.0,True,False,0,3.9
100654,2023-05-16,East of England,Email,52.0,True,False,3,3.0
100655,2023-01-28,Yorkshire,Paid Search,47.0,True,True,1,4.6
100656,2023-04-10,Scotland,Referral,65.0,True,True,3,4.8
100657,2023-05-20,Scotland,Paid Search,41.0,True,True,2,3.6
100658,2024-11-10,South East,Paid Search,36.0,True,True,0,4.4
100659,2024-04-29,WEST MIDLANDS,Organic,34.0,True,True,0,3.8
100660,2023-05-03,West Midlands,Paid Search,28.0,False,False,3,3.1
100661,2023-12-28,East of England,Paid Search,52.0,True,False,1,3.2
100662,2023-06-18,Yorkshire,Email,27.0,False,False,2,4.5
100663,2023-01-11,Scotland,Organic,51.0,True,False,0,3.2
100664,2023-10-20,Yorkshire,Paid Search,38.0,False,False,1,5.0
100665,2025-01-24,YORKSHIRE,Social,18.0,False,False,1,3.6
100666,2025-01-24,London,Email,60.0,True,False,0,3.6
100667,2022-09-05,Wales,Referral,18.0,False,False,0,3.9
100668,2023-08-17,Wales,Paid Search,,True,False,1,4.2
100669,2024-02-05,West Midlands,Referral,44.0,True,True,0,
100670,2023-08-05,South West,Email,18.0,True,False,1,2.8
100671,2024-03-31,West Midlands,Social,47.0,True,False,1,
100672,2023-06-22,London,Paid Search,32.0,True,False,0,3.4
100673,2024-09-22,Wales,Organic,,False,True,0,5.0
100674,2023-11-26,North West,Paid Search,58.0,True,True,1,3.6
100675,2024-08-25,West Midlands,Email,43.0,False,False,1,4.3
100676,2024-04-10,Yorkshire,Email,,True,False,0,2.1
100677,2024-03-22,Scotland,Paid Search,39.0,True,False,0,3.1
100678,2024-04-01,,Paid Search,64.0,True,True,1,3.6
100679,2024-06-04,Wales,Referral,46.0,False,True,1,5.0
100680,2023-08-22,West Midlands,Organic,30.0,False,False,3,4.2
100681,2023-09-11,Yorkshire,Social,35.0,False,True,1,5.0
100682,2022-05-31,East of England,Affiliate,26.0,True,False,1,5.0
100683,2025-01-24,North East,Paid Search,35.0,False,True,1,4.9
100684,2023-02-22,Scotland,Social,62.0,True,True,0,4.8
100685,2024-01-19,SCOTLAND,Email,39.0,False,True,2,4.1
100686,2024-02-04,North East,Organic,24.0,True,True,0,5.0
100687,2024-04-01,Scotland,Organic,47.0,True,False,1,3.5
100688,2024-06-06,North West,Referral,36.0,True,True,0,
100689,2024-03-30,,Paid Search,48.0,False,False,1,3.7
100690,2023-12-20,West Midlands,Paid Search,38.0,True,False,1,4.6
100691,2024-07-04,South East,Organic,60.0,True,False,0,3.6
100692,2023-11-25,West Midlands,Email,29.0,True,False,1,3.7
100693,2023-07-09,Yorkshire,Organic,26.0,True,True,0,2.7
100694,2023-09-02,Yorkshire,Paid Search,53.0,False,False,1,
100695,2023-09-08,South East,Organic,18.0,False,False,2,4.4
100696,2024-05-13,Scotland,Organic,39.0,False,False,1,3.1
100697,2024-07-31,Scotland,Email,51.0,True,False,1,4.1
100698,2023-06-24,London,Referral,18.0,False,False,1,4.3
100699,2023-11-30,North West,Organic,42.0,False,False,1,
100700,2023-11-30,South West,Email,22.0,False,False,0,4.3
100701,2023-11-21,London,Email,18.0,False,False,1,4.6
100702,2023-11-26,West Midlands,Email,27.0,False,True,0,3.9
100703,2024-11-06,Scotland,Social,39.0,True,True,0,2.9
100704,2024-01-11,South East,Paid Search,32.0,False,True,0,3.9
100705,2024-12-08,East of England,Social,55.0,False,False,0,
100706,2024-02-14,South West,Social,42.0,True,False,0,3.8
100707,2024-02-21,West Midlands,Social,35.0,False,True,1,
100708,2023-11-05,North West,Organic,24.0,True,False,0,4.5
100709,2024-05-19,South West,Paid Search,44.0,True,True,2,4.4
100710,2024-01-19,North West,Paid Search,,False,False,1,3.5
100711,2025-01-24,South East,Paid Search,32.0,False,False,2,
100712,2023-12-19,London,Paid Search,33.0,False,False,2,5.0
100713,2023-11-23,London,Paid Search,,False,True,0,
100714,2025-01-24,Wales,Paid Search,56.0,True,False,3,5.0
100715,2023-06-06,North East,Paid Search,53.0,True,True,1,5.0
100716,2023-07-11,Yorkshire,Affiliate,35.0,True,True,2,4.1
100717,2022-07-28,North East,Social,33.0,False,False,1,3.5
100718,2023-10-03,South West,Organic,29.0,True,True,1,3.7
100719,2022-12-17,Scotland,Email,37.0,True,False,1,3.3
100720,2024-03-28,South West,Organic,54.0,False,False,2,3.7
100721,2025-01-24,Scotland,Paid Search,42.0,True,True,1,3.1
100722,2023-05-17,North East,Social,58.0,False,False,0,3.1
100723,2023-04-01,Wales,Organic,32.0,False,False,1,
100724,2023-06-16,Wales,Social,18.0,False,True,0,3.5
100725,2023-06-24,Yorkshire,Paid Search,75.0,True,True,0,2.3
100726,2024-05-30,Yorkshire,Organic,44.0,True,True,4,4.8
100727,2023-11-19,South East,Paid Search,51.0,True,False,0,4.9
100728,2023-05-12,East of England,Organic,31.0,True,True,1,4.5
100729,2023-05-05,South East,Email,23.0,True,True,2,2.1
100730,2023-12-09,Yorkshire,Paid Search,43.0,True,False,2,3.8
100731,2023-04-02,South East,Organic,18.0,False,True,0,4.4
100732,2023-11-15,Scotland,Paid Search,38.0,True,True,0,5.0
100733,2023-12-13,South West,Email,54.0,True,False,3,5.0
100734,2022-07-10,West Midlands,Social,47.0,True,False,2,4.0
100735,2025-01-24,East of England,Email,44.0,True,False,2,4.1
100736,2023-09-16,North West,Social,64.0,False,True,0,4.4
100737,2023-09-02,North West,Affiliate,46.0,True,False,3,3.5
100738,2024-01-03,SOUTH EAST,Paid Search,18.0,True,False,1,
100739,2023-06-16,South East,Email,39.0,False,True,1,4.8
100740,2022-05-21,West Midlands,Organic,66.0,False,True,1,4.6
100741,2023-07-04,South East,Organic,37.0,False,False,1,3.8
100742,2023-03-22,Wales,Email,65.0,False,False,1,1.8
100743,2023-05-07,South West,Affiliate,54.0,False,True,0,2.1
100744,2024-07-29,North West,Email,36.0,False,False,3,3.9
100745,2024-02-18,Wales,Organic,27.0,False,True,0,4.0
100746,2023-08-10,West Midlands,Social,45.0,False,False,1,3.8
100747,2024-02-27,YORKSHIRE,Paid Search,58.0,False,False,1,4.8
100748,2025-01-24,East of England,Social,20.0,False,True,4,4.2
100749,2025-01-24,South West,Organic,43.0,True,False,1,2.2
100750,2024-02-29,London,Paid Search,18.0,False,True,1,5.0
100751,2024-05-08,North West,Paid Search,37.0,True,False,0,1.7
100752,2023-10-13,,Affiliate,19.0,True,False,1,3.5
100753,2024-01-22,Yorkshire,Paid Search,48.0,True,True,0,3.1
100754,2024-06-09,Wales,Organic,32.0,False,False,1,4.4
100755,2024-05-11,Scotland,Paid Search,56.0,True,False,1,2.8
100756,2024-03-21,Scotland,Organic,34.0,False,False,1,4.6
100757,2022-10-15,London,Paid Search,33.0,True,False,2,2.9
100758,2023-06-21,Yorkshire,Email,20.0,True,False,0,4.6
100759,2024-04-01,Scotland,Paid Search,46.0,False,False,2,1.8
100760,2025-01-03,East of England,Paid Search,47.0,True,True,3,3.8
100761,2023-05-19,Wales,Paid Search,,False,False,0,4.6
100762,2022-10-24,Yorkshire,Organic,50.0,False,False,0,3.0
100763,2022-11-03,London,Social,46.0,True,False,1,4.3
100764,2023-07-17,Wales,Paid Search,49.0,True,True,1,3.4
100765,2023-10-27,Scotland,Email,50.0,True,False,1,4.2
