customer_id,signup_date,region,acquisition_channel,age,newsletter_opt_in,loyalty_member,support_tickets_12m,avg_satisfaction_score,age_missing_flag,satisfaction_missing_flag,recency_days,frequency,monetary_total,avg_order_value,median_order_value,order_value_std,active_span_days,distinct_categories_purchased,return_rate,favourite_category,orders_via_mobile_app,orders_via_store,orders_via_web,never_purchased_flag,tenure_days,tenure_months,orders_per_tenure_month,spend_per_tenure_month,engagement_score,support_tickets_per_order,segment,segment_hierarchical,pca_1,pca_2,segment_name
100084,2023-08-17,North West,Social,41.0,False,True,0,5.0,0,0,4.0,36.0,2671.15,74.19861111111112,74.005,35.34391603760138,384.0,10.0,0.08333333333333333,Electronics,15.0,3.0,18.0,0,533,17.5,2.057142857142857,152.63714285714286,1,0.0,0,3,4.2028590778359085,-1.0802100779717319,High-Value Loyal
100085,2022-08-09,North East,Email,62.0,True,True,1,3.9,0,1,11.0,24.0,1858.46,77.43583333333333,79.43,28.8635524519233,376.0,9.0,0.16666666666666666,Books & Media,8.0,2.0,14.0,0,906,29.8,0.8053691275167785,62.36442953020134,2,0.041666666666666664,0,3,3.166143460478383,1.23074527721071,High-Value Loyal
100086,2025-01-24,West Midlands,Affiliate,53.0,True,True,0,3.6,0,0,18.0,1.0,19.23,19.23,19.23,0.0,0.0,1.0,0.0,Garden,1.0,0.0,0.0,0,7,0.2,1.0,19.23,2,0.0,2,0,-2.014426386803089,-1.7587397641938707,Emerging Customers
100087,2024-05-09,West Midlands,Paid Search,30.0,True,False,1,4.9,0,0,212.0,1.0,29.29,29.29,29.29,0.0,0.0,1.0,0.0,Sports & Outdoors,0.0,1.0,0.0,0,267,8.8,0.11363636363636363,3.3284090909090907,1,1.0,3,0,-2.781643227386251,0.9208984810473688,At-Risk / Lapsing
100088,2024-04-12,Unknown,Paid Search,65.0,True,True,1,2.7,0,0,3.0,10.0,421.32,42.132,43.735,16.695081644337986,291.0,5.0,0.1,Sports & Outdoors,4.0,1.0,5.0,0,294,9.7,1.0309278350515465,43.435051546391755,2,0.1,2,1,0.8431917235610846,-1.5178105037937137,Emerging Customers
100089,2024-09-29,North East,Email,40.0,True,True,1,4.4,0,0,4.0,3.0,77.22,25.74,27.64,10.341740665864718,105.0,3.0,0.3333333333333333,Fashion,2.0,0.0,1.0,0,124,4.1,0.7317073170731708,18.834146341463416,2,0.3333333333333333,2,0,-0.9639069546136493,-1.3564050654611117,Emerging Customers
100090,2024-03-05,London,Paid Search,50.0,True,True,2,3.9,0,1,312.0,2.0,95.82000000000001,47.910000000000004,47.910000000000004,26.544788565742998,22.0,2.0,0.0,Pet Supplies,1.0,1.0,0.0,0,332,10.9,0.18348623853211007,8.790825688073395,2,1.0,3,0,-1.8009369627189993,1.3167129529141417,At-Risk / Lapsing
100091,2024-01-19,Wales,Email,29.0,True,False,0,4.4,0,0,56.0,15.0,645.4499999999999,43.029999999999994,45.51,16.344220909632163,337.0,7.0,0.13333333333333333,Electronics,7.0,1.0,7.0,0,378,12.4,1.2096774193548387,52.052419354838705,1,0.0,0,1,1.2584239331196418,0.19435760912250943,High-Value Loyal
100092,2024-03-12,South West,Social,35.0,True,True,0,3.9,0,1,13.0,8.0,201.29000000000002,25.161250000000003,21.145000000000003,13.974290104637568,257.0,7.0,0.0,Toys & Kids,1.0,1.0,6.0,0,325,10.7,0.7476635514018692,18.812149532710283,2,0.0,2,1,-0.03289517434057662,-0.6403060665697369,Emerging Customers
100093,2024-08-27,Wales,Organic,54.0,True,False,0,3.7,0,0,41.0,1.0,22.93,22.93,22.93,0.0,0.0,1.0,0.0,Books & Media,0.0,0.0,1.0,0,157,5.2,0.1923076923076923,4.4096153846153845,1,0.0,1,0,-2.730311017305214,-0.2639840677327768,New / Low Engagement
100094,2024-11-02,London,Paid Search,30.0,False,True,0,4.2,0,0,13.0,4.0,218.3,54.575,52.205,7.938851722174097,57.0,3.0,0.0,Pet Supplies,2.0,1.0,1.0,0,90,3.0,1.3333333333333333,72.76666666666667,1,0.0,2,0,0.20326745884765965,-1.8199617189950186,Emerging Customers
100095,2025-01-24,London,Email,42.0,False,False,1,3.9,0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,7,0.2,0.0,0.0,0,1.0,1,2,-4.225929706844649,-1.5550181508239027,New / Low Engagement
100096,2024-07-12,West Midlands,Paid Search,41.0,False,True,0,3.6,1,0,56.0,6.0,146.99,24.498333333333335,23.215,6.066176445395128,153.0,3.0,0.16666666666666666,Beauty,2.0,0.0,4.0,0,203,6.7,0.8955223880597015,21.938805970149254,1,0.0,2,0,-0.8233172242800159,-0.1919144848677227,Emerging Customers
100097,2023-09-14,Wales,Paid Search,28.0,True,False,1,3.9,0,0,30.0,27.0,2040.84,75.58666666666666,72.98,31.620311388531455,334.0,8.0,0.0,Electronics,7.0,1.0,19.0,0,505,16.6,1.6265060240963853,122.94216867469878,1,0.037037037037037035,0,3,3.1687837935914343,-0.11911711295703295,High-Value Loyal
100098,2023-07-02,Scotland,Organic,18.0,True,True,1,2.5,0,0,12.0,29.0,2244.42,77.39379310344827,83.02,30.856335123299708,359.0,9.0,0.06896551724137931,Toys & Kids,11.0,2.0,16.0,0,579,19.0,1.5263157894736843,118.12736842105264,2,0.034482758620689655,0,3,3.546552882714255,-0.1514515926813033,High-Value Loyal
100099,2024-09-02,South West,Paid Search,53.0,True,False,1,3.8,0,0,14.0,15.0,867.36,57.824,59.49,22.243395745382813,137.0,10.0,0.06666666666666667,Sports & Outdoors,5.0,3.0,7.0,0,151,5.0,3.0,173.472,1,0.06666666666666667,0,3,2.9130576128357735,-1.8959293512051079,High-Value Loyal
100100,2023-08-07,North West,Social,78.0,True,True,2,4.2,0,0,20.0,17.0,975.42,57.37764705882353,55.39,19.550283734965262,356.0,9.0,0.0,Groceries,8.0,1.0,8.0,0,543,17.8,0.9550561797752809,54.79887640449438,2,0.11764705882352941,0,1,2.036190604808605,0.15544815511244678,High-Value Loyal
100101,2024-06-01,West Midlands,Affiliate,47.0,False,True,1,4.6,0,0,25.0,6.0,177.35,29.558333333333334,25.365000000000002,22.706170453572014,170.0,5.0,0.0,Pet Supplies,3.0,0.0,3.0,0,244,8.0,0.75,22.16875,1,0.16666666666666666,2,0,-0.4569817192897523,-0.631112498538946,Emerging Customers
100102,2023-02-19,Wales,Email,49.0,False,False,1,3.7,0,0,43.0,2.0,79.67,39.835,39.835,10.373256480006653,306.0,2.0,0.0,Sports & Outdoors,1.0,0.0,1.0,0,712,23.4,0.08547008547008547,3.404700854700855,0,0.5,3,0,-1.593527777189152,1.34722454019187,At-Risk / Lapsing
100103,2024-06-27,Scotland,Social,30.0,True,False,0,3.5,0,0,12.0,11.0,715.1,65.00909090909092,59.21,25.780919865103904,210.0,6.0,0.18181818181818182,Garden,5.0,0.0,6.0,0,218,7.2,1.5277777777777777,99.31944444444444,1,0.0,2,1,1.7726568011835597,-1.1341312349175663,Emerging Customers
100104,2025-01-24,South West,Organic,60.0,True,False,0,4.4,0,0,25.0,1.0,43.09,43.09,43.09,0.0,0.0,1.0,0.0,Groceries,1.0,0.0,0.0,0,7,0.2,1.0,43.09,1,0.0,2,0,-1.3282882082404535,-1.640510550068896,Emerging Customers
100105,2025-01-24,Unknown,Affiliate,36.0,False,False,0,3.7,0,0,7.0,2.0,63.81999999999999,31.909999999999997,31.909999999999997,3.7335238046649706,14.0,2.0,0.0,Toys & Kids,0.0,0.0,2.0,0,7,0.2,2.0,63.81999999999999,0,0.0,2,0,-0.4873982978649753,-2.8476565664248925,Emerging Customers
100106,2024-03-11,South East,Referral,56.0,True,False,4,5.0,0,0,53.0,2.0,89.94,44.97,44.97,1.5839191898578653,261.0,2.0,0.0,Books & Media,0.0,0.0,2.0,0,326,10.7,0.1869158878504673,8.405607476635515,1,2.0,3,0,-1.6763189545128585,0.4126973380619109,At-Risk / Lapsing
100107,2024-07-15,North East,Referral,41.0,False,False,1,3.9,1,1,60.0,9.0,590.2,65.57777777777778,56.11,31.16430641686807,146.0,6.0,0.1111111111111111,Groceries,2.0,0.0,7.0,0,200,6.6,1.3636363636363638,89.42424242424244,0,0.1111111111111111,2,1,1.28894403019537,-0.458723407212866,Emerging Customers
100108,2022-07-24,North East,Paid Search,49.0,False,False,2,4.9,0,0,4.0,35.0,2745.4900000000002,78.44257142857144,75.89,35.03023654794587,390.0,9.0,0.05714285714285714,Books & Media,6.0,2.0,27.0,0,922,30.3,1.155115511551155,90.61023102310232,0,0.05714285714285714,0,3,3.952505216359104,0.23463458748448718,High-Value Loyal
100109,2023-07-14,South West,Paid Search,49.0,False,True,2,3.9,0,1,28.0,15.0,1155.52,77.03466666666667,79.94,43.26669056423143,358.0,7.0,0.13333333333333333,Beauty,4.0,1.0,10.0,0,567,18.6,0.8064516129032258,62.12473118279569,1,0.13333333333333333,0,1,2.0418745300848036,0.653141388793145,High-Value Loyal
100110,2024-04-29,Scotland,Paid Search,48.0,True,True,5,2.6,0,0,73.0,5.0,77.65,15.530000000000001,19.53,8.807232823083536,165.0,4.0,0.2,Groceries,2.0,0.0,3.0,0,277,9.1,0.5494505494505495,8.532967032967035,2,1.0,3,0,-1.4140836968625266,0.5094347420199792,At-Risk / Lapsing
100111,2023-02-25,Scotland,Paid Search,45.0,True,True,2,2.0,0,0,38.0,19.0,884.39,46.54684210526316,42.13,39.5108674294711,335.0,9.0,0.05263157894736842,Sports & Outdoors,7.0,1.0,11.0,0,706,23.2,0.8189655172413793,38.120258620689654,2,0.10526315789473684,0,1,1.8175994318258775,1.0814625892045564,High-Value Loyal
100112,2023-12-11,North West,Paid Search,54.0,False,False,1,3.5,0,0,36.0,22.0,1017.7,46.25909090909091,43.185,18.53924406664874,329.0,10.0,0.09090909090909091,Garden,8.0,7.0,7.0,0,417,13.7,1.6058394160583942,74.28467153284672,0,0.045454545454545456,0,3,2.3505521014805746,-0.1509358431027036,High-Value Loyal
100113,2024-01-25,East Of England,Referral,32.0,True,False,1,3.2,0,0,237.0,5.0,172.66000000000003,34.532000000000004,22.42,43.03359641024673,86.0,4.0,0.0,Groceries,0.0,2.0,3.0,0,372,12.2,0.4098360655737705,14.152459016393445,1,0.2,3,0,-1.0307975215850749,1.045519965031895,At-Risk / Lapsing
100114,2024-04-22,West Midlands,Paid Search,38.0,False,True,2,3.9,0,0,14.0,10.0,391.47,39.147000000000006,47.055,24.179821729882313,287.0,6.0,0.1,Fashion,0.0,1.0,9.0,0,284,9.3,1.075268817204301,42.093548387096774,1,0.2,2,1,0.7004970440356671,-0.8082049457832983,Emerging Customers
100115,2024-03-24,South East,Paid Search,60.0,True,False,5,2.1,0,0,22.0,23.0,1429.44,62.149565217391306,63.8,19.17633590896031,307.0,10.0,0.043478260869565216,Toys & Kids,10.0,1.0,12.0,0,313,10.3,2.233009708737864,138.78058252427184,1,0.21739130434782608,0,3,3.1290370463134494,-0.9512146725897586,High-Value Loyal
100116,2025-01-24,London,Referral,43.0,True,False,1,3.0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,7,0.2,0.0,0.0,1,1.0,1,2,-4.220970809170707,-1.4978805926880012,New / Low Engagement
100117,2023-11-05,Scotland,Affiliate,37.0,True,False,1,2.1,0,0,54.0,8.0,248.71,31.08875,27.799999999999997,20.621932455865668,271.0,8.0,0.25,Sports & Outdoors,3.0,0.0,5.0,0,453,14.9,0.5369127516778524,16.691946308724834,1,0.125,3,0,0.09927687193324553,1.007177183796373,At-Risk / Lapsing
100118,2023-12-15,Wales,Paid Search,54.0,False,True,1,2.7,0,0,98.0,5.0,111.45,22.29,20.04,12.787568181636413,260.0,4.0,0.2,Fashion,3.0,0.0,2.0,0,413,13.6,0.36764705882352944,8.194852941176471,1,0.2,3,0,-1.262366751335008,1.1171622432912691,At-Risk / Lapsing
100119,2024-02-17,South West,Organic,41.0,True,False,2,3.6,1,0,20.0,7.0,202.04,28.86285714285714,29.89,10.636637492311992,339.0,6.0,0.42857142857142855,Beauty,3.0,1.0,3.0,0,349,11.5,0.6086956521739131,17.56869565217391,1,0.2857142857142857,3,0,-0.13909131979463094,0.4220788161774972,At-Risk / Lapsing
100120,2024-09-29,Wales,Email,24.0,True,True,1,3.9,0,1,90.0,2.0,81.93,40.965,40.965,8.478210306426709,57.0,2.0,0.5,Fashion,1.0,1.0,0.0,0,124,4.1,0.48780487804878053,19.982926829268298,2,0.5,3,0,-1.4099025497003548,0.7284216455574423,At-Risk / Lapsing
100121,2023-10-25,East Of England,Affiliate,50.0,True,True,1,3.9,0,1,150.0,6.0,141.57999999999998,23.596666666666664,25.08,17.75498315027831,231.0,6.0,0.0,Electronics,1.0,1.0,4.0,0,464,15.2,0.39473684210526316,9.314473684210526,2,0.16666666666666666,3,0,-0.9029810295558864,1.1829667520599734,At-Risk / Lapsing
100122,2024-01-22,Wales,Social,43.0,False,False,0,3.7,0,0,9.0,33.0,2550.94,77.30121212121212,77.34,35.819444506229416,384.0,9.0,0.030303030303030304,Pet Supplies,11.0,2.0,20.0,0,375,12.3,2.6829268292682924,207.39349593495933,0,0.0,0,3,4.101505890675257,-1.4805463398536622,High-Value Loyal
100123,2025-01-14,South West,Organic,50.0,False,True,2,2.5,0,0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,17,0.6,0.0,0.0,1,2.0,1,2,-4.3207595130280785,-0.9947983280584958,New / Low Engagement
100124,2023-08-31,Wales,Social,41.0,True,False,0,3.7,0,0,15.0,29.0,2220.59,76.57206896551725,75.44,28.39780906781748,359.0,10.0,0.0,Toys & Kids,12.0,1.0,16.0,0,519,17.0,1.7058823529411764,130.6229411764706,1,0.0,0,3,3.6448906584662675,-0.43104445950409837,High-Value Loyal
100125,2023-04-21,Yorkshire,Email,47.0,True,True,2,3.9,0,1,651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,651,21.4,0.0,0.0,2,2.0,1,2,-4.04467458254676,2.303388937677369,New / Low Engagement
100126,2023-01-01,London,Paid Search,18.0,False,False,0,1.9,0,0,243.0,5.0,254.12,50.824,50.31,16.378984400749633,130.0,4.0,0.0,Toys & Kids,2.0,0.0,3.0,0,761,25.0,0.2,10.1648,0,0.0,3,0,-0.552944024946058,2.2571188393197716,At-Risk / Lapsing
100127,2024-02-28,West Midlands,Organic,29.0,False,False,2,5.0,0,0,25.0,9.0,523.01,58.11222222222222,31.64,60.94691968790912,328.0,6.0,0.0,Sports & Outdoors,4.0,1.0,4.0,0,338,11.1,0.8108108108108109,47.11801801801802,0,0.2222222222222222,2,1,0.8527319363071949,-0.3893510055238347,Emerging Customers
100128,2023-09-21,Wales,Referral,51.0,True,False,6,3.9,0,1,42.0,30.0,2204.31,73.477,72.03999999999999,24.626449917055467,318.0,10.0,0.03333333333333333,Beauty,10.0,3.0,17.0,0,498,16.4,1.829268292682927,134.4091463414634,1,0.2,0,3,3.540301777719615,0.058088436239186865,High-Value Loyal
100129,2025-01-24,South West,Email,75.0,True,True,0,5.0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,7,0.2,0.0,0.0,2,0.0,1,2,-4.216011911496764,-1.4407430345520997,New / Low Engagement
100130,2023-11-24,London,Paid Search,46.0,False,True,1,4.4,0,0,107.0,9.0,424.09,47.121111111111105,42.58,20.30746995839489,256.0,5.0,0.4444444444444444,Books & Media,2.0,1.0,6.0,0,434,14.3,0.6293706293706294,29.656643356643354,1,0.1111111111111111,3,0,0.3427790035258656,1.5157952227921563,At-Risk / Lapsing
100131,2023-06-22,London,Email,32.0,False,True,3,3.9,0,1,35.0,20.0,1104.22,55.211,58.84,29.31997018380045,354.0,10.0,0.0,Toys & Kids,7.0,5.0,8.0,0,589,19.3,1.0362694300518134,57.21347150259067,1,0.15,0,3,2.2719383258030716,0.48787320723961103,High-Value Loyal
100132,2023-11-16,East Of England,Social,43.0,True,True,0,3.9,0,0,261.0,5.0,105.48,21.096,23.31,9.680580044604765,93.0,4.0,0.2,Fashion,3.0,2.0,0.0,0,442,14.5,0.3448275862068966,7.27448275862069,2,0.0,3,0,-1.4061160359607137,1.7074321936297954,At-Risk / Lapsing
100133,2023-06-28,North East,Paid Search,29.0,True,True,2,3.5,0,0,15.0,18.0,760.71,42.26166666666667,38.58,27.80098607011248,368.0,10.0,0.05555555555555555,Garden,7.0,2.0,9.0,0,583,19.2,0.9375,39.620312500000004,2,0.1111111111111111,0,1,1.8682387903263284,0.22417596068738016,High-Value Loyal
100134,2024-05-12,South West,Organic,57.0,False,False,1,4.7,0,0,34.0,3.0,107.86,35.95333333333333,19.29,36.554100089228484,169.0,3.0,0.0,Pet Supplies,1.0,1.0,1.0,0,264,8.7,0.3448275862068966,12.397701149425288,0,0.3333333333333333,3,0,-1.3518838259982457,-0.19195982053769722,At-Risk / Lapsing
100135,2023-02-11,North East,Organic,41.0,True,False,1,3.3,1,0,5.0,29.0,2110.5099999999998,72.77620689655171,72.93,24.81691969112333,377.0,10.0,0.034482758620689655,Electronics,8.0,2.0,19.0,0,720,23.7,1.2236286919831223,89.05105485232066,1,0.034482758620689655,0,3,3.578469136960599,-0.1865376444747798,High-Value Loyal
100136,2023-11-25,London,Affiliate,55.0,False,False,2,3.5,0,0,3.0,13.0,808.71,62.20846153846154,62.5,17.582708762756024,392.0,7.0,0.15384615384615385,Beauty,6.0,0.0,7.0,0,433,14.2,0.9154929577464789,56.95140845070423,0,0.15384615384615385,0,3,1.8411927668140267,-1.0022243700789324,High-Value Loyal
100137,2024-01-01,Wales,Paid Search,39.0,False,False,0,5.0,0,0,281.0,6.0,115.33,19.221666666666668,20.38,7.539574037481605,107.0,4.0,0.0,Groceries,3.0,1.0,2.0,0,396,13.0,0.46153846153846156,8.871538461538462,0,0.0,3,0,-1.3639566670868057,1.056767532035054,At-Risk / Lapsing
100138,2025-01-24,South East,Referral,56.0,True,True,0,4.2,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,7,0.2,0.0,0.0,2,0.0,1,2,-4.216011911496764,-1.4407430345520997,New / Low Engagement
100139,2023-03-01,Wales,Social,20.0,True,False,0,4.1,0,0,8.0,27.0,1765.35,65.38333333333333,68.41,29.714587067892843,383.0,8.0,0.1111111111111111,Pet Supplies,10.0,2.0,15.0,0,702,23.1,1.1688311688311688,76.42207792207792,1,0.0,0,3,2.9991711212562637,0.11089622559420456,High-Value Loyal
100140,2024-01-29,North East,Referral,41.0,True,False,2,4.4,0,0,45.0,4.0,99.84,24.96,23.975,3.934522419133822,65.0,3.0,0.0,Pet Supplies,2.0,0.0,2.0,0,368,12.1,0.3305785123966942,8.251239669421489,1,0.5,3,0,-1.476625569805151,0.2778076773802898,At-Risk / Lapsing
100141,2024-03-25,Yorkshire,Affiliate,48.0,False,True,2,3.4,0,0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,312,10.2,0.0,0.0,1,2.0,1,2,-4.342431731260043,1.1173024150607884,New / Low Engagement
100142,2023-02-28,Yorkshire,Affiliate,38.0,False,True,4,3.9,0,1,271.0,2.0,296.71000000000004,148.35500000000002,148.35500000000002,63.33555439087908,2.0,2.0,0.0,Sports & Outdoors,0.0,0.0,2.0,0,703,23.1,0.08658008658008658,12.844588744588746,1,2.0,3,0,0.027361674122233018,2.5780038755182533,At-Risk / Lapsing
100143,2025-01-14,Scotland,Referral,46.0,False,True,0,3.1,0,0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,17,0.6,0.0,0.0,1,0.0,1,2,-4.3207595130280785,-0.9947983280584958,New / Low Engagement
100144,2024-10-15,Yorkshire,Organic,45.0,False,False,1,3.3,0,0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,108,3.5,0.0,0.0,0,1.0,1,2,-4.4526535912652285,0.09143123665322408,New / Low Engagement
100145,2024-01-26,Wales,Paid Search,55.0,False,True,0,3.9,0,1,40.0,7.0,241.0,34.42857142857143,31.64,18.69635920758498,313.0,5.0,0.14285714285714285,Garden,1.0,1.0,5.0,0,371,12.2,0.5737704918032788,19.75409836065574,1,0.0,3,0,-0.27837619194758567,0.3498373459023621,At-Risk / Lapsing
100146,2024-08-24,North West,Organic,49.0,False,True,1,3.2,0,0,12.0,11.0,532.98,48.45272727272727,35.48,50.09985690416871,166.0,6.0,0.2727272727272727,Groceries,3.0,2.0,6.0,0,160,5.3,2.0754716981132075,100.5622641509434,1,0.09090909090909091,2,1,1.6251520429409385,-1.3985190953665503,Emerging Customers
100147,2024-06-19,North West,Social,46.0,True,True,0,3.3,0,0,66.0,1.0,41.34,41.34,41.34,0.0,0.0,1.0,0.0,Groceries,0.0,0.0,1.0,0,226,7.4,0.13513513513513511,5.5864864864864865,2,0.0,3,0,-2.359963868592427,0.33288538963153974,At-Risk / Lapsing
100148,2024-06-13,North East,Organic,52.0,False,True,0,4.7,0,0,26.0,1.0,13.97,13.97,13.97,0.0,0.0,1.0,0.0,Electronics,1.0,0.0,0.0,0,232,7.6,0.13157894736842105,1.8381578947368422,1,0.0,1,0,-2.985500269057156,-0.26054421855730786,New / Low Engagement
100149,2022-09-29,Wales,Organic,23.0,True,False,3,4.3,0,0,12.0,28.0,2039.8400000000001,72.85142857142857,70.63,39.369125778333775,360.0,8.0,0.07142857142857142,Pet Supplies,9.0,4.0,15.0,0,855,28.1,0.9964412811387899,72.59217081850534,1,0.10714285714285714,0,3,3.161388080645234,0.7692918117484466,High-Value Loyal
100150,2024-11-07,Yorkshire,Paid Search,31.0,False,True,1,5.0,0,0,9.0,4.0,176.31,44.0775,34.565,43.08605681269367,43.0,4.0,0.0,Beauty,0.0,1.0,3.0,0,85,2.8,1.4285714285714286,62.96785714285715,1,0.25,2,0,0.15111283355835778,-2.0704388632014425,Emerging Customers
100151,2023-01-17,North West,Email,23.0,True,True,0,3.1,0,0,117.0,4.0,275.71,68.9275,80.28999999999999,27.33379638835411,275.0,4.0,0.0,Groceries,2.0,0.0,2.0,0,745,24.5,0.16326530612244897,11.253469387755102,2,0.0,3,0,-0.3018950474751565,2.0938072101457754,At-Risk / Lapsing
100152,2023-10-15,North East,Paid Search,48.0,True,False,0,2.6,0,0,167.0,7.0,233.23000000000002,33.31857142857143,33.99,8.220722653902207,188.0,5.0,0.2857142857142857,Beauty,3.0,1.0,3.0,0,474,15.6,0.44871794871794873,14.950641025641026,1,0.0,3,0,-0.46966097082392827,1.658660588279844,At-Risk / Lapsing
100153,2024-07-12,Wales,Organic,46.0,True,False,0,5.0,0,0,46.0,3.0,72.6,24.2,25.35,3.2227472752296324,114.0,3.0,0.0,Beauty,1.0,1.0,1.0,0,203,6.7,0.44776119402985076,10.835820895522387,1,0.0,3,0,-1.6558646319745693,-0.2663410076451064,At-Risk / Lapsing
100154,2023-04-28,West Midlands,Social,59.0,True,False,0,4.5,0,0,36.0,30.0,2005.43,66.84766666666667,65.38,25.4031212694402,341.0,10.0,0.03333333333333333,Homeware,9.0,1.0,20.0,0,644,21.2,1.4150943396226416,94.59575471698113,1,0.0,0,3,3.2780428848984395,0.5462321527248363,High-Value Loyal
100155,2024-07-24,Yorkshire,Social,46.0,False,True,0,3.5,0,0,75.0,5.0,203.86,40.772000000000006,44.46,20.596472270755495,100.0,4.0,0.0,Electronics,2.0,0.0,3.0,0,191,6.3,0.7936507936507937,32.35873015873016,1,0.0,2,0,-0.4834994351372553,-0.2696544075890673,Emerging Customers
100156,2023-05-08,Scotland,Referral,33.0,False,False,0,3.9,0,1,28.0,14.0,592.76,42.339999999999996,42.865,10.338678683617015,347.0,7.0,0.0,Pet Supplies,4.0,1.0,9.0,0,634,20.8,0.673076923076923,28.498076923076923,0,0.0,0,1,1.0184163672629796,0.5600551057058328,High-Value Loyal
100157,2024-04-30,Wales,Social,43.0,False,True,4,4.2,0,0,50.0,4.0,110.26,27.565,27.365000000000002,12.65906394643775,242.0,4.0,0.25,Garden,0.0,0.0,4.0,0,276,9.1,0.43956043956043955,12.116483516483518,1,1.0,3,0,-1.1588165805532187,0.4558581197570841,At-Risk / Lapsing
100158,2025-01-24,East Of England,Email,18.0,True,False,2,5.0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,7,0.2,0.0,0.0,1,2.0,1,2,-4.220970809170707,-1.4978805926880012,New / Low Engagement
100159,2025-01-24,Scotland,Organic,36.0,False,False,1,4.2,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,7,0.2,0.0,0.0,0,1.0,1,2,-4.225929706844649,-1.5550181508239027,New / Low Engagement
100160,2023-07-20,North East,Paid Search,18.0,True,True,0,3.6,0,0,3.0,23.0,1494.02,64.95739130434782,69.49,40.2626561939779,383.0,9.0,0.043478260869565216,Garden,8.0,3.0,12.0,0,561,18.4,1.25,81.19673913043479,2,0.0,0,1,2.986863299006051,-0.8592768428353128,High-Value Loyal
100161,2024-09-14,East Of England,Email,45.0,True,False,3,3.4,0,0,72.0,3.0,234.37,78.12333333333333,84.44,27.93584137507466,57.0,3.0,0.0,Beauty,2.0,0.0,1.0,0,139,4.6,0.6521739130434783,50.95,1,1.0,2,0,-0.20077807296373623,-0.30489287752489624,Emerging Customers
100162,2023-01-19,Scotland,Paid Search,37.0,False,True,0,4.9,0,0,20.0,16.0,623.04,38.94,36.144999999999996,15.126095772979005,333.0,7.0,0.3125,Books & Media,3.0,0.0,13.0,0,743,24.4,0.6557377049180328,25.534426229508195,1,0.0,0,1,1.2613123354089393,1.281244684040224,High-Value Loyal
100163,2023-02-04,North East,Referral,39.0,True,True,1,3.3,0,0,5.0,37.0,2363.92,63.88972972972973,66.13,28.87104369110708,383.0,9.0,0.02702702702702703,Electronics,12.0,5.0,20.0,0,727,23.9,1.5481171548117156,98.90878661087866,2,0.02702702702702703,0,3,3.704137837579075,-0.3165369437991036,High-Value Loyal
100164,2024-07-30,Scotland,Affiliate,29.0,False,False,0,4.0,0,0,40.0,4.0,91.7,22.925,22.935,6.116821069804152,85.0,4.0,0.25,Groceries,2.0,1.0,1.0,0,185,6.1,0.6557377049180328,15.032786885245903,0,0.0,3,0,-1.1456483277812142,-0.14573383794483344,At-Risk / Lapsing
100165,2024-10-23,Scotland,Organic,32.0,True,True,1,2.9,0,0,52.0,3.0,70.14,23.38,24.48,9.945727726013818,2.0,2.0,0.0,Homeware,1.0,0.0,2.0,0,100,3.3,0.9090909090909092,21.254545454545458,2,0.3333333333333333,2,0,-1.458240734946176,-0.8179131875987712,Emerging Customers
